Date,Open,High,Low,Close,Volume
2020-06-25 09:25:00,9289.77,9290.0,9275.0,9278.66,497.786
2020-06-25 09:30:00,9278.61,9280.0,9267.57,9277.3,1048.347
2020-06-25 09:35:00,9277.68,9283.9,9273.0,9278.37,339.37699999999995
2020-06-25 09:40:00,9278.24,9283.0,9272.0,9274.0,376.1
2020-06-25 09:45:00,9273.99,9282.47,9273.9,9282.0,432.62199999999996
2020-06-25 09:50:00,9281.99,9284.27,9276.05,9282.89,333.657
2020-06-25 09:55:00,9282.89,9287.77,9245.0,9254.45,2500.617
2020-06-25 10:00:00,9254.98,9267.23,9245.0,9267.22,1255.729
2020-06-25 10:05:00,9267.22,9272.43,9253.79,9253.79,726.52
2020-06-25 10:10:00,9254.43,9266.7,9250.02,9265.87,477.94599999999997
2020-06-25 10:15:00,9265.88,9269.65,9260.43,9260.74,398.228
2020-06-25 10:20:00,9260.75,9270.0,9260.25,9261.56,659.0219999999999
2020-06-25 10:25:00,9262.0,9267.49,9255.55,9256.0,349.61300000000006
2020-06-25 10:30:00,9256.0,9280.01,9255.0,9273.31,954.029
2020-06-25 10:35:00,9273.3,9275.0,9265.0,9271.99,450.526
2020-06-25 10:40:00,9272.0,9277.19,9263.0,9270.21,393.185
2020-06-25 10:45:00,9270.21,9274.48,9258.99,9259.73,324.72
2020-06-25 10:50:00,9259.72,9263.43,9255.85,9259.72,470.214
2020-06-25 10:55:00,9259.9,9268.54,9259.4,9265.79,352.505
2020-06-25 11:00:00,9265.78,9269.2,9250.59,9255.84,641.658
2020-06-25 11:05:00,9255.5,9260.0,9253.09,9259.06,280.471
2020-06-25 11:10:00,9259.06,9268.47,9259.06,9268.29,318.589
2020-06-25 11:15:00,9268.29,9275.66,9267.45,9270.46,350.978
2020-06-25 11:20:00,9270.45,9270.52,9265.92,9267.55,320.791
2020-06-25 11:25:00,9267.56,9275.0,9267.55,9272.65,160.634
2020-06-25 11:30:00,9272.66,9281.7,9268.75,9278.29,484.717
2020-06-25 11:35:00,9278.29,9295.0,9278.29,9289.15,1027.178
2020-06-25 11:40:00,9289.15,9290.91,9275.13,9279.75,473.759
2020-06-25 11:45:00,9279.75,9283.29,9272.0,9274.0,325.188
2020-06-25 11:50:00,9274.0,9278.16,9262.1,9263.68,427.694
2020-06-25 11:55:00,9263.68,9265.91,9252.6,9253.21,560.203
2020-06-25 12:00:00,9253.42,9264.8,9225.0,9232.9,2174.5460000000003
2020-06-25 12:05:00,9232.9,9235.0,9210.56,9211.36,2324.0
2020-06-25 12:10:00,9210.56,9231.0,9210.2,9227.38,1365.223
2020-06-25 12:15:00,9227.38,9227.38,9170.0,9180.0,3866.282
2020-06-25 12:20:00,9180.0,9194.0,9172.85,9183.93,1858.3570000000002
2020-06-25 12:25:00,9184.0,9197.0,9169.52,9171.22,1384.908
2020-06-25 12:30:00,9171.21,9193.0,9157.74,9189.66,2017.5279999999998
2020-06-25 12:35:00,9189.65,9213.0,9189.65,9198.58,2062.248
2020-06-25 12:40:00,9198.69,9204.35,9186.28,9193.12,715.2510000000001
2020-06-25 12:45:00,9193.12,9206.63,9192.41,9198.27,739.7230000000001
2020-06-25 12:50:00,9198.25,9198.82,9175.96,9179.72,1056.92
2020-06-25 12:55:00,9179.73,9190.89,9177.38,9184.0,721.395
2020-06-25 13:00:00,9184.0,9188.98,9165.84,9187.21,887.977
2020-06-25 13:05:00,9186.89,9210.17,9185.35,9207.31,1167.775
2020-06-25 13:10:00,9207.31,9244.33,9206.99,9230.0,2223.301
2020-06-25 13:15:00,9230.71,9233.46,9222.5,9231.89,765.215
2020-06-25 13:20:00,9231.62,9239.32,9222.14,9234.27,939.352
2020-06-25 13:25:00,9234.27,9236.63,9230.0,9230.81,486.30400000000003
2020-06-25 13:30:00,9230.8,9234.93,9214.93,9216.85,834.053
2020-06-25 13:35:00,9216.84,9227.32,9211.5,9220.0,635.02
2020-06-25 13:40:00,9220.0,9220.0,9194.44,9194.59,1105.407
2020-06-25 13:45:00,9194.6,9213.86,9194.59,9195.01,690.2589999999999
2020-06-25 13:50:00,9195.0,9204.0,9186.0,9195.0,1013.1389999999999
2020-06-25 13:55:00,9194.99,9200.0,9177.77,9191.12,1255.434
2020-06-25 14:00:00,9191.11,9227.97,9190.17,9220.6,1330.0970000000002
2020-06-25 14:05:00,9220.61,9229.0,9210.0,9214.01,721.177
2020-06-25 14:10:00,9214.01,9232.23,9213.38,9226.31,702.688
2020-06-25 14:15:00,9226.32,9233.0,9223.0,9228.98,510.97900000000004
2020-06-25 14:20:00,9228.97,9256.7,9223.9,9251.37,1862.894
2020-06-25 14:25:00,9251.37,9266.81,9245.77,9255.0,1435.5620000000001
2020-06-25 14:30:00,9254.99,9266.81,9245.32,9245.56,984.953
2020-06-25 14:35:00,9245.58,9263.23,9243.0,9257.3,732.331
2020-06-25 14:40:00,9257.76,9259.19,9237.7,9251.75,1126.83
2020-06-25 14:45:00,9251.22,9256.26,9242.17,9253.0,554.544
2020-06-25 14:50:00,9253.0,9258.53,9246.68,9252.01,364.277
2020-06-25 14:55:00,9252.0,9253.74,9243.94,9246.0,682.6210000000001
2020-06-25 15:00:00,9246.01,9246.35,9225.27,9236.17,868.4739999999999
2020-06-25 15:05:00,9236.34,9236.36,9223.25,9226.11,591.391
2020-06-25 15:10:00,9226.12,9236.0,9221.19,9232.67,633.763
2020-06-25 15:15:00,9232.67,9243.37,9228.96,9241.99,402.12800000000004
2020-06-25 15:20:00,9242.0,9248.0,9239.06,9245.53,514.335
2020-06-25 15:25:00,9245.54,9249.99,9242.15,9242.66,472.985
2020-06-25 15:30:00,9242.65,9243.09,9224.37,9224.38,527.714
2020-06-25 15:35:00,9224.37,9230.0,9213.87,9221.26,845.061
2020-06-25 15:40:00,9220.9,9227.0,9216.99,9221.0,540.627
2020-06-25 15:45:00,9221.0,9227.31,9216.36,9220.06,479.68199999999996
2020-06-25 15:50:00,9220.07,9235.72,9216.59,9234.62,463.38699999999994
2020-06-25 15:55:00,9234.31,9239.54,9233.75,9235.45,336.207
2020-06-25 16:00:00,9235.44,9256.18,9213.84,9225.29,1953.211
2020-06-25 16:05:00,9225.29,9241.84,9224.29,9224.72,619.304
2020-06-25 16:10:00,9224.81,9231.26,9207.64,9217.48,733.295
2020-06-25 16:15:00,9217.49,9228.42,9216.89,9225.77,373.025
2020-06-25 16:20:00,9225.78,9232.93,9223.86,9227.17,414.267
2020-06-25 16:25:00,9227.17,9292.5,9225.43,9282.07,2810.555
2020-06-25 16:30:00,9282.07,9285.86,9266.0,9272.18,1170.481
2020-06-25 16:35:00,9272.17,9278.99,9266.16,9271.68,574.993
2020-06-25 16:40:00,9271.47,9292.5,9269.51,9287.43,1561.2820000000002
2020-06-25 16:45:00,9288.07,9290.0,9279.62,9287.47,651.387
2020-06-25 16:50:00,9287.46,9290.0,9280.05,9282.0,493.791
2020-06-25 16:55:00,9281.99,9285.0,9276.56,9284.85,638.986
2020-06-25 17:00:00,9284.85,9290.96,9268.63,9274.57,986.8530000000001
2020-06-25 17:05:00,9274.35,9283.97,9272.54,9283.56,327.654
2020-06-25 17:10:00,9283.24,9288.0,9276.71,9286.87,714.052
2020-06-25 17:15:00,9286.7,9292.5,9283.39,9291.4,484.657
2020-06-25 17:20:00,9291.41,9291.41,9270.28,9274.47,656.699
2020-06-25 17:25:00,9274.47,9280.91,9270.52,9280.02,266.11400000000003
2020-06-25 17:30:00,9280.03,9280.03,9266.0,9269.85,434.241
2020-06-25 17:35:00,9269.85,9274.86,9266.03,9273.02,309.367
2020-06-25 17:40:00,9273.01,9274.12,9265.0,9267.07,377.587
2020-06-25 17:45:00,9267.63,9273.6,9259.4,9263.21,589.375
2020-06-25 17:50:00,9263.21,9271.23,9261.52,9270.0,280.073
2020-06-25 17:55:00,9269.99,9278.49,9269.99,9278.4,247.062
2020-06-25 18:00:00,9278.4,9282.71,9277.58,9280.55,356.59
2020-06-25 18:05:00,9280.54,9286.8,9278.49,9281.99,507.01599999999996
2020-06-25 18:10:00,9281.99,9284.91,9265.07,9269.97,671.315
2020-06-25 18:15:00,9269.98,9270.12,9263.47,9267.0,319.384
2020-06-25 18:20:00,9267.01,9267.37,9254.7,9254.71,447.44199999999995
2020-06-25 18:25:00,9254.7,9259.2,9244.0,9258.92,1007.95
2020-06-25 18:30:00,9258.93,9261.05,9250.56,9253.29,373.26599999999996
2020-06-25 18:35:00,9253.3,9254.15,9244.0,9249.78,446.481
2020-06-25 18:40:00,9249.77,9256.88,9243.0,9251.11,577.6519999999999
2020-06-25 18:45:00,9251.07,9259.89,9251.06,9258.01,242.90400000000002
2020-06-25 18:50:00,9258.0,9258.88,9250.92,9251.17,152.09
2020-06-25 18:55:00,9251.12,9251.9,9246.76,9248.0,228.842
2020-06-25 19:00:00,9247.6,9248.45,9234.0,9247.0,745.038
2020-06-25 19:05:00,9247.01,9265.0,9242.57,9264.6,836.298
2020-06-25 19:10:00,9264.57,9271.63,9262.0,9263.6,513.399
2020-06-25 19:15:00,9263.59,9280.0,9263.46,9277.63,622.4580000000001
2020-06-25 19:20:00,9277.63,9285.0,9276.5,9283.44,524.827
2020-06-25 19:25:00,9283.45,9288.32,9278.51,9278.57,447.32599999999996
2020-06-25 19:30:00,9278.56,9288.0,9278.06,9287.15,660.467
2020-06-25 19:35:00,9287.15,9287.2,9280.85,9280.9,274.6
2020-06-25 19:40:00,9280.9,9290.0,9278.01,9285.7,503.75300000000004
2020-06-25 19:45:00,9285.78,9285.78,9274.04,9274.04,472.85
2020-06-25 19:50:00,9274.0,9281.57,9271.0,9277.95,354.844
2020-06-25 19:55:00,9278.32,9280.0,9274.4,9280.0,284.77299999999997
2020-06-25 20:00:00,9280.0,9298.2,9279.99,9282.2,948.7410000000001
2020-06-25 20:05:00,9282.2,9286.81,9276.27,9284.3,476.07
2020-06-25 20:10:00,9283.72,9284.67,9273.06,9274.62,342.975
2020-06-25 20:15:00,9274.62,9278.61,9272.65,9277.39,230.831
2020-06-25 20:20:00,9277.39,9277.39,9275.0,9275.02,81.195
2020-06-25 20:25:00,9275.03,9284.0,9275.0,9278.94,199.609
2020-06-25 20:30:00,9278.93,9282.01,9278.93,9280.28,191.558
2020-06-25 20:35:00,9280.29,9283.25,9279.47,9279.47,152.392
2020-06-25 20:40:00,9279.48,9279.48,9265.74,9267.72,454.661
2020-06-25 20:45:00,9267.71,9273.75,9266.31,9273.4,221.747
2020-06-25 20:50:00,9272.78,9273.71,9266.52,9272.05,164.0
2020-06-25 20:55:00,9272.06,9274.18,9268.68,9270.18,163.572
2020-06-25 21:00:00,9270.18,9278.2,9268.33,9278.19,251.207
2020-06-25 21:05:00,9278.2,9310.0,9278.19,9306.22,1346.535
2020-06-25 21:10:00,9308.04,9320.79,9305.44,9306.65,1481.9089999999999
2020-06-25 21:15:00,9306.55,9350.9,9306.45,9323.02,2958.8059999999996
2020-06-25 21:20:00,9323.05,9323.59,9310.18,9310.79,725.5980000000001
2020-06-25 21:25:00,9310.27,9310.72,9295.01,9296.62,857.556
2020-06-25 21:30:00,9296.63,9309.65,9296.36,9308.83,596.086
2020-06-25 21:35:00,9308.83,9309.99,9302.01,9304.98,333.726
2020-06-25 21:40:00,9304.92,9305.0,9283.71,9285.39,473.603
2020-06-25 21:45:00,9285.8,9296.4,9284.61,9293.86,415.145
2020-06-25 21:50:00,9293.84,9303.46,9291.71,9301.4,282.22700000000003
2020-06-25 21:55:00,9301.4,9302.99,9300.17,9300.65,101.279
2020-06-25 22:00:00,9300.66,9313.92,9300.43,9313.24,434.329
2020-06-25 22:05:00,9313.23,9313.99,9301.49,9301.49,342.288
2020-06-25 22:10:00,9301.4,9301.41,9287.0,9287.06,437.67400000000004
2020-06-25 22:15:00,9287.07,9287.07,9236.59,9256.42,2254.9320000000002
2020-06-25 22:20:00,9256.42,9257.65,9230.17,9249.17,1977.931
2020-06-25 22:25:00,9249.17,9261.0,9240.0,9250.53,957.549
2020-06-25 22:30:00,9250.53,9256.59,9213.0,9221.47,2542.7329999999997
2020-06-25 22:35:00,9221.52,9234.48,9213.0,9231.53,1165.765
2020-06-25 22:40:00,9231.52,9239.0,9224.7,9238.27,701.784
2020-06-25 22:45:00,9238.27,9266.0,9223.34,9252.9,1141.823
2020-06-25 22:50:00,9252.91,9260.0,9245.61,9257.27,590.2669999999999
2020-06-25 22:55:00,9257.31,9262.52,9248.89,9257.32,525.755
2020-06-25 23:00:00,9257.32,9257.32,9243.78,9250.59,412.606
2020-06-25 23:05:00,9250.75,9255.0,9245.18,9251.28,260.244
2020-06-25 23:10:00,9250.97,9251.69,9242.33,9243.18,175.37099999999998
2020-06-25 23:15:00,9243.19,9244.76,9240.07,9240.08,268.976
2020-06-25 23:20:00,9240.07,9250.0,9232.08,9249.56,638.516
2020-06-25 23:25:00,9249.56,9255.01,9243.58,9252.92,267.478
2020-06-25 23:30:00,9252.91,9257.18,9243.02,9256.89,340.07800000000003
2020-06-25 23:35:00,9256.89,9260.0,9251.3,9254.36,225.02700000000002
2020-06-25 23:40:00,9254.53,9258.01,9252.37,9257.36,221.674
2020-06-25 23:45:00,9257.36,9263.0,9253.76,9256.66,335.249
2020-06-25 23:50:00,9256.65,9258.41,9247.01,9249.79,311.95599999999996
2020-06-25 23:55:00,9249.79,9250.0,9242.0,9246.75,367.25199999999995
2020-06-26 00:00:00,9246.75,9247.1,9220.39,9225.15,1171.011
2020-06-26 00:05:00,9224.91,9236.0,9222.22,9229.71,466.775
2020-06-26 00:10:00,9229.71,9233.0,9220.35,9229.45,450.426
2020-06-26 00:15:00,9229.45,9240.39,9181.3,9202.23,2365.118
2020-06-26 00:20:00,9200.56,9247.11,9181.26,9234.67,2480.404
2020-06-26 00:25:00,9234.55,9262.73,9232.3,9261.62,1863.191
2020-06-26 00:30:00,9261.19,9278.21,9259.92,9260.71,1181.424
2020-06-26 00:35:00,9260.7,9273.5,9255.0,9262.13,518.201
2020-06-26 00:40:00,9262.12,9276.0,9262.12,9265.33,437.845
2020-06-26 00:45:00,9265.5,9289.0,9265.21,9285.19,872.76
2020-06-26 00:50:00,9285.22,9287.09,9273.08,9283.81,446.54400000000004
2020-06-26 00:55:00,9283.81,9288.96,9275.0,9280.67,434.135
2020-06-26 01:00:00,9280.67,9297.16,9280.01,9280.19,533.98
2020-06-26 01:05:00,9280.23,9289.94,9275.6,9276.83,351.156
2020-06-26 01:10:00,9276.83,9281.6,9275.82,9279.1,140.023
2020-06-26 01:15:00,9278.94,9280.72,9264.86,9269.55,556.2769999999999
2020-06-26 01:20:00,9269.46,9269.46,9262.14,9265.43,405.793
2020-06-26 01:25:00,9265.43,9266.47,9261.41,9262.01,284.52299999999997
2020-06-26 01:30:00,9262.03,9274.0,9262.02,9272.93,213.907
2020-06-26 01:35:00,9272.93,9274.03,9272.1,9274.01,135.023
2020-06-26 01:40:00,9274.0,9274.06,9262.0,9267.01,370.587
2020-06-26 01:45:00,9267.01,9282.76,9253.7,9261.97,889.5
2020-06-26 01:50:00,9261.96,9262.23,9250.0,9253.62,495.702
2020-06-26 01:55:00,9253.63,9256.47,9250.28,9254.98,213.792
2020-06-26 02:00:00,9255.0,9257.2,9241.96,9242.57,589.545
2020-06-26 02:05:00,9242.58,9245.82,9237.42,9244.32,518.698
2020-06-26 02:10:00,9244.33,9253.0,9240.31,9241.98,343.325
2020-06-26 02:15:00,9241.99,9251.87,9236.0,9251.41,345.336
2020-06-26 02:20:00,9251.41,9253.93,9246.43,9247.81,239.551
2020-06-26 02:25:00,9247.81,9248.28,9245.7,9246.08,151.717
2020-06-26 02:30:00,9246.09,9260.13,9245.52,9259.27,359.191
2020-06-26 02:35:00,9259.3,9259.31,9248.3,9252.55,230.185
2020-06-26 02:40:00,9252.55,9253.3,9250.28,9250.85,70.747
2020-06-26 02:45:00,9250.84,9251.69,9245.37,9251.17,118.755
2020-06-26 02:50:00,9251.17,9262.0,9251.04,9259.96,346.72
2020-06-26 02:55:00,9259.95,9260.0,9253.54,9259.71,168.858
2020-06-26 03:00:00,9259.7,9259.7,9238.39,9238.77,465.824
2020-06-26 03:05:00,9238.99,9241.97,9236.88,9241.3,197.798
2020-06-26 03:10:00,9241.29,9246.0,9235.34,9235.34,291.847
2020-06-26 03:15:00,9235.35,9239.23,9226.32,9238.66,539.882
2020-06-26 03:20:00,9238.66,9240.0,9232.0,9234.07,257.763
2020-06-26 03:25:00,9234.07,9239.94,9229.12,9235.0,223.873
2020-06-26 03:30:00,9235.01,9240.25,9228.11,9238.37,286.35
2020-06-26 03:35:00,9238.35,9248.0,9238.35,9247.99,221.796
2020-06-26 03:40:00,9248.0,9248.83,9244.3,9244.38,124.189
2020-06-26 03:45:00,9244.37,9250.0,9242.44,9246.55,170.86
2020-06-26 03:50:00,9246.55,9248.0,9246.45,9247.91,53.091
2020-06-26 03:55:00,9247.92,9250.0,9240.12,9241.99,257.356
2020-06-26 04:00:00,9241.99,9241.99,9225.74,9232.21,666.932
2020-06-26 04:05:00,9232.21,9238.7,9230.01,9237.0,311.197
2020-06-26 04:10:00,9237.0,9237.0,9226.49,9231.99,216.68900000000002
2020-06-26 04:15:00,9232.0,9243.0,9231.81,9242.43,212.071
2020-06-26 04:20:00,9242.42,9246.48,9240.37,9246.16,186.079
2020-06-26 04:25:00,9246.17,9247.08,9229.0,9239.69,490.115
2020-06-26 04:30:00,9239.68,9245.15,9237.7,9237.99,124.156
2020-06-26 04:35:00,9237.98,9248.29,9237.2,9245.26,264.122
2020-06-26 04:40:00,9245.25,9250.95,9240.63,9250.7,291.827
2020-06-26 04:45:00,9250.7,9261.96,9250.69,9260.96,463.50199999999995
2020-06-26 04:50:00,9260.95,9268.05,9255.7,9258.79,523.4159999999999
2020-06-26 04:55:00,9258.78,9263.36,9251.62,9253.4,275.52099999999996
2020-06-26 05:00:00,9253.45,9264.54,9253.45,9264.02,299.663
2020-06-26 05:05:00,9264.38,9270.0,9258.72,9260.0,508.25800000000004
2020-06-26 05:10:00,9260.0,9262.52,9250.19,9251.91,204.576
2020-06-26 05:15:00,9251.94,9252.08,9200.34,9226.9,3230.885
